,0,1,2,3,5,6,7,9,10,22,23
65,(-18.377646889164218+811.6107239374736j),(-172.60983370040074+502.4482043067617j),(-294.2790115595489+307.82869534078424j),(-509.97260527450857+122.37225183424451j),(-41.437682333790114+828.3983960911835j),(20.054444457215165+590.7495276042524j),(-550.8848281273871+327.3881796500432j),(-206.26492331313318+919.3841961702766j),(-539.9897383942387+473.78634989597845j),(-27.622547510821732+816.9545443037127j),(-358.5582003080932+512.2893309715488j)
66,(59.81679503085071+790.6614480235075j),(-116.06320604508903+547.8951896905206j),(-282.1627470262364+357.5334455572173j),(-500.79628259845055+157.32382145425933j),(5.617854138849623+852.8276652948765j),(100.40496635921028+569.7971711117669j),(-525.2685885138447+343.81823660101134j),(-89.38356634416047+1000.8724610086927j),(-514.096865007257+533.0058515171598j),(63.313398886105915+780.6803474353468j),(-310.6566088488913+553.1752478752411j)
67,(99.87484341373423+791.8670938410644j),(-84.01590993477828+566.3019805444812j),(-270.9728966515012+365.06837590868963j),(-496.7707088170087+164.18421156967077j),(24.473937460120638+843.7542961592466j),(139.1824655401576+598.0714589446196j),(-512.5089731043671+378.37544044028124j),(-42.163326483788296+1001.9092242733117j),(-476.3499644807237+563.1762563599589j),(130.6470027382163+836.115768256997j),(-293.34026318929267+582.4975241029234j)
68,(118.50768506060336+777.0233553790235j),(-60.21001756290432+553.2359658625768j),(-235.8618626807255+384.6683591950069j),(-511.19795265325774+191.7344347686658j),(84.04070676346143+844.9418622837293j),(165.1631180509037+550.8312381761124j),(-490.87458378259595+393.4433000979768j),(-36.569995124376135+992.3169050416886j),(-451.59694590599+563.4198832780587j),(158.7621947461494+796.6889431734057j),(-260.3003866617775+593.4523746932235j)
69,(210.15133589379377+790.984843049686j),(1.8070400131452224+565.9999413301305j),(-209.46278549549615+404.72918308064106j),(-485.7121741155714+248.8824065921642j),(154.92716950408652+860.948405785792j),(199.99892352400963+548.1049562568652j),(-467.2231471651439+462.69548183151755j),(102.02431232094705+1027.6093669149516j),(-388.6138723527104+625.6296025177384j),(248.99239803204077+792.343988198521j),(-214.52769669775353+617.305421384225j)
70,(278.97569159802157+780.0934225930134j),(60.762359754007534+563.5704535623514j),(-182.9548591325122+429.80440230639346j),(-477.30839707968363+291.9763303863697j),(268.4008929837349+849.4609444972931j),(264.2846862942848+540.8290455756319j),(-444.915424814011+482.065134323036j),(154.84612901216923+998.7761207961402j),(-356.9649039212315+654.7785030512064j),(293.5668542399744+776.8611089728552j),(-197.23640007019296+644.9481364041069j)
71,(329.01637940405857+795.6001969287164j),(83.79810187636784+593.6986951684246j),(-148.02864523662637+440.003780136603j),(-463.5035005372447+295.4328506707258j),(319.60523764217874+884.501759491053j),(322.26084262049903+532.6564287120223j),(-417.4404680392149+534.3876384131469j),(239.66847321671443+1009.4494616643349j),(-323.5229263839139+742.1501160879302j),(364.72676735589846+808.3728755822804j),(-131.7302884907042+687.158609099954j)
72,(382.9908273531713+734.048913807371j),(106.27544175497793+555.0543370889743j),(-122.56734129122975+463.66558037281095j),(-438.24325722997776+334.7364294803077j),(343.28420455798744+801.7850407971625j),(359.2268305977284+511.64159757772967j),(-377.0866460765661+545.7294596204239j),(276.09689185199613+991.0684090996876j),(-291.78522803663714+696.8344664476682j),(403.05660768704865+741.4929769176625j),(-105.94981519382004+660.8410325057648j)
73,(446.2094993058937+726.584848232086j),(117.34673872132625+575.5824537443132j),(-130.32269265647213+483.0928415916962j),(-455.93710832616745+360.66907889465057j),(418.87261132410816+826.1887450520344j),(376.1656904906575+478.94003603408623j),(-334.5815866735202+586.5446624946394j),(432.12315454790394+979.6235544694008j),(-273.0709973331912+771.8831147025343j),(462.0749599128138+735.7780430900821j),(-70.0745804913975+699.5425121950873j)
74,(498.0455316302014+728.5139856282307j),(184.41767932133916+569.6054550205951j),(-78.65496526720129+473.0026807249043j),(-413.6580951671727+368.28777302273613j),(461.1936526467389+765.0576980643873j),(400.87906255744065+427.2900339474572j),(-315.9908177227538+593.830641717865j),(433.0658267818878+929.1213604763376j),(-199.97070358054268+730.6623968904539j),(532.6616835440999+731.624368767922j),(-5.517045841533227+691.9863067127893j)
75,(528.088349256454+667.3543133674348j),(228.1117303945779+599.5420806206679j),(-39.369623109693265+503.5672196673425j),(-446.0888811316181+423.0493834721533j),(539.3855349091682+810.989079347858j),(444.11254021093885+461.9387905711777j),(-284.0400104913775+659.3634770314401j),(564.26588756906+989.8936435671108j),(-160.3218870160338+788.5201332825089j),(560.6895115537594+722.2916632618126j),(52.86679784202417+710.7363741847788j)
76,(649.0302968337696+665.9211451403683j),(287.21901725045274+578.474010902367j),(-30.856780843022715+514.4454319835718j),(-399.28006577084705+464.71974909517786j),(610.9004114182451+793.4640041563642j),(504.8361612770514+432.67908335380014j),(-276.5885414445446+679.4870068219354j),(581.2242076066076+961.0287019516522j),(-117.11675110035262+819.5073306391599j),(648.8076510963315+696.1048741990335j),(90.79341002027074+750.4547564801137j)
77,(657.9986399492317+616.7381966386164j),(321.7944251787243+535.4808019698414j),(-11.196879212670353+506.11387984850984j),(-355.3464872391153+471.24555540935233j),(637.1609369316333+712.5801363444962j),(523.6123127846432+392.4355460968332j),(-234.40289597272195+665.4720074531153j),(615.8314554879938+858.6571420874391j),(-100.92718443187864+803.5283497719358j),(659.7623221578403+619.3659277364357j),(113.61997483096891+719.8109189444032j)
78,(676.0514024639708+602.4590650268186j),(346.0076421805303+526.600277158759j),(33.60038694320615+500.4346995946333j),(-333.47034147251975+471.9972259626915j),(671.6249107272666+697.6421916448949j),(537.7309311408386+369.8356495626741j),(-172.62910479562976+665.7488033478095j),(692.5124047142125+860.4230429053691j),(-39.119942088848305+822.4841458894556j),(700.0769913137264+558.0749627297678j),(143.02946408240038+693.3979891200667j)
79,(691.7668547304695+554.0219672399625j),(369.39467668421554+514.6505161460487j),(62.38461677442346+499.10506129758704j),(-309.1014055628814+482.1061133772531j),(737.0219802780142+613.1632279449847j),(550.4893746443348+333.62225778952603j),(-130.36764241977272+691.486736678949j),(710.3296873396304+787.5409359089791j),(13.423831651396823+812.4084348276133j),(749.5627059063089+517.1168892729204j),(201.54707435559442+693.9756169031693j)
80,(737.1496135431782+525.9359957402783j),(422.1935947353472+497.2584985446046j),(81.23056624766947+509.9583666277853j),(-301.33081822534785+509.6092175491713j),(770.8766807089538+602.9238745524884j),(594.4497022998501+300.7699071042091j),(-114.28167745833488+712.1736161709467j),(788.0743758137739+785.0884493258677j),(72.54657337997261+810.7840419773931j),(798.0835944408288+508.4244908262083j),(247.4720971902442+695.5145312445873j)
81,(786.6667073653889+445.6386159118982j),(427.22877780546787+459.4366393264315j),(117.34906162367004+506.84244310742184j),(-281.7946307009975+531.8198851508273j),(799.6094173700764+571.0554315187767j),(605.2371180056155+264.54178336105315j),(-91.72276159942764+727.5519088408032j),(858.7284678644469+744.0937110610806j),(109.53579046027468+820.7232465092571j),(822.8485954944513+449.8038714693701j),(291.19545451796864+693.8296758850029j)
82,(819.931072211923+441.8758910443011j),(473.3843955738066+442.88018254511127j),(135.56241638251876+496.60245611733404j),(-251.47217765609474+531.9673312858553j),(817.9952911678541+491.94149406145317j),(626.202790285109+235.37138927115538j),(-48.789513269715734+725.5299619771542j),(875.0282781943208+723.190351516164j),(137.22493951417073+839.4764037342245j),(835.17469273598+422.7930875304613j),(320.5377894737875+670.3646148439585j)
83,(821.6633371789429+405.0595609576246j),(478.68990413124175+412.7150333052391j),(165.24498999599203+489.89574101876894j),(-239.06327586854292+553.0158798904846j),(827.6314628956607+464.69242593898343j),(634.8134882105835+183.2167653955438j),(-27.760234718264243+738.1855073245845j),(884.9671846403005+669.2616381927639j),(157.37850886310747+816.3415470824217j),(853.1964029832217+297.73890068334924j),(360.06898296459303+667.921904155026j)
84,(967.932284708908+344.3573155001008j),(507.6087806929063+385.4041060747796j),(178.655041234599+473.4433352723337j),(-179.58578574262592+572.8044718521066j),(899.4250964422247+395.5698626501058j),(615.5380411890926+141.12520431275968j),(49.56342326460385+714.2604278800789j),(921.0435341256953+733.3752820087657j),(224.12938124233312+763.8932027640477j),(914.9700473935302+335.9534072808417j),(404.7744005033902+610.6361751798129j)
85,(909.4178463039998+320.07072297537076j),(538.2133680255464+383.4177650356661j),(221.6794682605618+499.9645154639869j),(-181.11533844594157+578.298699161933j),(934.2028106307731+376.37553673434667j),(670.9272248792595+123.36805419541444j),(72.9086706395525+757.1305854468036j),(1020.93064869986+516.6979240290754j),(282.3967929689198+824.1569964413803j),(920.3605007718629+266.45486159502065j),(439.67067586251517+635.626258795072j)
86,(947.9403821991381+246.21459200484017j),(599.1075286897836+346.90645198042j),(238.79271259879303+468.75147437609314j),(-157.93947437667157+613.4500008048523j),(916.5696097971918+341.45211002386014j),(686.8461231348995+74.23273278755573j),(99.28502680594524+731.5970180961173j),(1041.1305548654395+533.6854033116435j),(282.63678240461167+754.0702794395163j),(924.0880037821141+212.25224177531905j),(457.6299010001436+628.6303946288974j)
87,(939.8351300685832+182.28026667277777j),(595.0568518521354+332.50544114552525j),(260.9273973421308+479.23834664455194j),(-125.40923728716334+626.244976960538j),(980.7650567009331+283.349912104534j),(686.0441221363594+26.454768470134418j),(153.24952418982969+762.8392052915516j),(1080.4968881525517+446.5185084066887j),(347.6441700885164+817.549922415699j),(951.0179548015363+167.61064197561842j),(505.4996495492542+599.2863554476139j)
88,(987.9007647303791+129.8465744187611j),(597.6372946506677+302.437854701528j),(261.3299300733013+478.4016974067926j),(-139.8305612189885+630.4866271221721j),(1001.9665652114737+248.958070826741j),(698.5832478820485+45.43854765915217j),(141.96757580606675+749.2254727082612j),(1067.324314066823+437.828472636372j),(350.3213473111485+804.2663790427407j),(972.5559013032371+173.29944915695563j),(511.7283472273954+601.4234273390023j)
89,(929.4499123489214+120.35080357943352j),(591.835730979702+269.7394070030764j),(285.0774486790364+426.72183733182703j),(-93.03380934347224+596.7654476490274j),(961.6734651511991+158.14872535271584j),(661.3153371148005-8.464543551919348j),(178.60877152543117+723.432462500899j),(1082.4838973577473+347.6388025909629j),(407.1026581057875+727.4301887510777j),(933.9492741920216+83.76528729181722j),(513.2456682404772+528.4064598691474j)
90,(1012.1296243924488+50.41863861597138j),(628.563188894825+256.85116886876176j),(323.6221310367943+451.6678118781795j),(-57.62125253747391+631.6357584399412j),(1034.0540225908446+181.45925904910462j),(709.8717666568167-44.63889789812969j),(206.32178647024543+748.4890090865708j),(1091.3482609853163+308.1161504823273j),(462.58578003707225+766.8475889411836j),(963.5694320297554+43.344634076884745j),(574.1878260237191+524.8030229336302j)
91,(952.6711879054741-1.0569897169761084j),(619.486523064823+218.29059771616616j),(330.74409950496397+410.1176619176074j),(-30.653381890809527+615.3043488171962j),(993.7908272397428+113.63673249207815j),(662.3418599732948-63.06376049784312j),(269.70747408280494+694.8191934433129j),(1076.6439845331436+275.09449863429415j),(466.97563485526706+719.808014535724j),(957.1590705379258-20.21127733520868j),(595.542555639631+511.89396411655207j)
92,(935.824631488437-9.2914531352201j),(614.9382653958579+171.31644889745272j),(337.4580569946933+414.0718955482807j),(-36.25333889584262+647.5947619980511j),(997.6626316266254+44.51919473769157j),(665.3868435192146-112.77588609361761j),(271.369209701897+708.972222170855j),(1079.6842995345723+255.37556229808453j),(454.5048111087029+713.1489823123569j),(952.056821225833-26.707167692862672j),(600.0889086815163+491.6594307907079j)
93,(934.9264859968184-53.51027510256384j),(666.3505681387745+158.17052270372326j),(364.975134560057+402.14559545133085j),(4.537055104710777+631.6216080835072j),(1041.2152434407012+14.591344572540624j),(671.5819553622872-138.95094780114465j),(303.093212099703+731.4368900909017j),(1179.098777260334+172.2240466789551j),(532.8258450918765+713.6513359673922j),(975.9314699340014-100.6861172864858j),(648.5875361344561+451.9203087915256j)
94,(1003.4344559197295-120.5725233446455j),(669.3816613871962+110.91690913347756j),(388.6824444484381+379.84255930716415j),(30.084151098282405+638.2059300224546j),(1021.107510652089-26.602322516424334j),(656.7103436770719-172.00372023502405j),(355.24500029435575+743.3662491496535j),(1203.5953363671688+176.434595832644j),(526.8131301593669+674.1998113009009j),(977.9042348163761-171.65286068144047j),(653.2090101039895+413.80157890663315j)
95,(910.2618828618519-125.33164651026271j),(645.3456522655409+112.38305015926298j),(379.4610808487132+359.8569829180619j),(27.07883674968572+619.0178062090176j),(978.1446667749648-67.06977050848985j),(642.3211576527186-189.86128898997964j),(329.92631672865485+657.1698493208387j),(1134.893428494887+73.81600258954087j),(532.5711827114055+646.4654699577354j),(923.3390997318232-166.82565658431272j),(640.8200276817181+387.9155788162309j)
96,(971.5635298217065-235.22141740100037j),(710.3978088187869+67.53644713564374j),(444.6635291584049+347.1245927922905j),(78.37453153822267+638.9716749557808j),(1023.2905281786859-153.85144712779905j),(648.5395650802832-263.89531349041954j),(416.4955300840535+675.695328341009j),(1190.8728548102608-20.188833597304175j),(620.0553804695485+617.8086131059765j),(947.659366594397-267.2671139275085j),(722.0847331626485+367.7396428244387j)
97,(896.898187283406-329.54609763949526j),(675.8155365221058+37.6423845267111j),(470.5115423493682+329.8426816237401j),(93.0038974353794+613.9722039124404j),(1019.8015960021224-160.6297602172433j),(628.5422167246134-272.30793093402957j),(391.3410314917456+652.1136121679597j),(1196.117422196243-70.06766881364729j),(667.7570785341553+649.2171968143705j),(913.5655058861965-290.22578594345777j),(742.9016297624136+335.5064668924071j)
98,(865.1630140551135-271.59074762025324j),(675.4006109765036-5.131349859465361j),(443.9452846017159+298.0120193200085j),(97.7264996871936+605.9537813906976j),(997.3628128262725-204.70937593527657j),(604.0335082934242-287.3485837624565j),(438.9846035442739+621.5985360441318j),(1142.3433206370685-59.51942058341742j),(637.0095458265923+555.5715791427054j),(923.8264937335866-326.5001806213692j),(712.7393927516863+307.02049600902416j)
99,(919.4540705300246-304.1035359842354j),(685.3010509959983-10.940461633113564j),(455.2631724090649+304.0621581333133j),(116.37605597848984+626.9033916889593j),(972.6328852431002-245.8247817874716j),(634.0558618132878-317.9254158111687j),(451.5984319823183+664.8525115593321j),(1188.2519470852353-142.6864128828618j),(658.324350923683+546.4849821586408j),(926.7443178020834-324.2457311032564j),(746.8461299367484+291.40692444240733j)
100,(901.1252277944623-351.9335147917669j),(663.9379971754228-71.96949389517374j),(455.7174052971824+265.53717395474007j),(152.63168807806701+601.5552560354315j),(959.2432956483965-313.3920516827158j),(588.3796950038459-359.71118633990386j),(478.0601423923562+589.3340198155967j),(1126.1882722061564-185.56880263133078j),(689.3696638692318+513.1750963572786j),(871.5484102955104-396.4332330661791j),(743.9628218892765+249.1706354300791j)
